OBJECTID,Address,Parcel,Units,Stories,UniqueID,Building_Name,Complex_Name,Case_Number,Building_Type,Status,Last_Date,Comments,Safety_Comments,Fire_Alarms,Sprinkler,Managing_Company,MFRecyclingStatus,ShapeSTArea,ShapeSTLength
576,934 Waterview Way,411435276001, ,2,633,934 Waterview Way,Watersedge Apartments,,Complex,,,,,,,,Yes,11958.5634145996,743.430581455538
577,932 Waterview Way,411435276001, ,2,634,932 Waterview Way,Watersedge Apartments,,Complex,,,,,,,,Yes,9693.10054235215,695.275503659378
578,928 Waterview Way,411435276001, ,2,635,928 Waterview Way,Watersedge Apartments,,Complex,,,,,,,,Yes,12028.2618825844,782.362808191372
579,1107 S Second St,462118301015,24,6,636,1107 S Second St,Round Balcony Apartments,AI08-0209,Complex,,2008/11/20 06:00:00+00,,,,,,Yes,4873.48884710177,280.515768582629
580,1107 S Second St,462118301016,24, 6,637,1107 S Second St,Round Balcony Apartments,AI07-0131,Complex,,2007/10/31 05:00:00+00,,,,,,Yes,5075.45426746873,313.335314203567
581,105 E Daniel St,462118154003,10,3,638,105 E Daniel St,,AI06-0197,Building,,2006/12/15 06:00:00+00,,,,,,Yes,5069.44569549805,307.74646768331
582,107 E Daniel St,462118154004,10,3,639,107 E Daniel St,,AI07-0135,Building,,2008/12/08 06:00:00+00,,,,,,Yes,5153.24479867208,311.389237324982
583,311 E Daniel St,462118156006,12,4 ,640,311 E Daniel St,,AI07-0047,Building,,2008/09/22 05:00:00+00,,,,,,Yes,4645.01988076978,325.591364973593
584,309 E Daniel St,462118156005,12,4,641,309 E Daniel St,,AI07-0048,Building,,2008/09/22 05:00:00+00,,,,,,Yes,4874.22109884386,329.430654046841
585,809 S First St,432013279021,18, 3,642,809 S First, ,AI07-0120,Building,,2008/12/16 06:00:00+00,,,,,,Yes,1617.99827896225,164.719342286837
586,56 E Daniel St,432013279021,12,2,643,56 E Daniel St,,AI07-0120,Building,,2008/12/16 06:00:00+00,,,,,,,4479.00363823175,412.128346651166
587,58 E Daniel St,432013279021,12,2,644,58 E Daniel St,,AI07-0120,Building,,2008/12/16 06:00:00+00,,,,,,Yes,4463.94646222811,399.72430750957
588,207 E John St,462118152011,18,3,647,207 E John St,,AI07-0161,Building,,2008/09/11 05:00:00+00,,,,,,Yes,7123.46495750687,477.833225390154
589,211 E John St,462118152008,24, 3,648,211 E John St,,AI08-0136,Building,,2008/08/01 05:00:00+00,,,,,,Yes,8690.38931924042,662.96856448654
590,106 E John St,462118107009,12, 3,649,106 E John St,,AI07-0063,Building,,2007/06/29 05:00:00+00,,,,,,Yes,3549.30530186131,295.195332611713
591,108 E John St,462118107010,12,3,650,108 E John St,,AI09-0097,Building,,,,,,,,Yes,3208.08722542556,286.246657659126
592,302 E John St,462118109008,155,20,651,The Tower At Third,The Tower at Third,AI06-0188,Complex,,2007/02/23 06:00:00+00,,,,,,Yes,10285.8028916933,413.861747885576
593,202 E John St,462118108014,60, 4,652,202 E John St,,AI06-0070,Building,,,,,,,,Yes,11632.4402244619,770.207080359289
594,309 E Green St,462118109005 & 462118109004,114,24,653,309 E Green St, ,,Building,,,,,,,,Yes,17036.4098543917,526.163902243494
595,202 E Green St,462118105009,60,7,654,202 E Green St, ,AI08-0191,Building,,2009/01/07 06:00:00+00,,,,,,Yes,18853.1576254809,549.626002275504
596,608 E Green St,462118131025,72,6,655,Green St Towers, ,AI08-0181,Building,,2008/11/10 06:00:00+00,,,,,,Yes,31827.8763054326,716.307574369763
597,207 E Healey St,462118105015,6,1,656,207 E Healey St,,AI06-0115,Building,,2008/02/14 06:00:00+00,,,,,,Yes,968.698693430335,124.588827308072
598,209 E Healey St,462118105015,6, ,657,209 E Healey St,,AI06-0115,Building,,2008/02/14 06:00:00+00,,,,,,,1002.76956962352,126.668061615264
599,307 E Healey St,462118106006,16, ,658,307 E Healey St,,AI09-0043,Building,,2009/09/02 05:00:00+00,,,,,,Yes,6534.17123987791,434.053388617646
600,309 E Healey St,462118106007,16, ,659,Healey Court Apartments,,AI09-0044,Building,,2009/09/29 05:00:00+00,,,,,,Yes,6636.53686170876,438.905404276313
601,501 E Healey St,462118130017,32,5,660,501 E Healey St,Boardwalk Apartments,AI09-0032,Complex,,2009/12/28 06:00:00+00,,,,,,Yes,9124.8870013388,457.045597825714
602,505 E Healey St,462118130017,32,5,661,505 E Healey St,Boardwalk Apartments,AI09-0032,Complex,,2009/12/28 06:00:00+00,,,,,,Yes,9310.3522274892,461.602234143348
603,56 E Healey St,432013230016,30,3,662,56 E Healey St,,AI06-0052,Building,,2007/02/08 06:00:00+00,,,,,,Yes,5443.78838572958,318.251217793532
604,106 E Healey St,462118101011,18,3,663,106 E Healey St,,AI06-0118,Building,,2007/08/10 05:00:00+00,,,,,,Yes,5249.14949738313,306.89394733571
605,108 E Healey St,462118101012,18,3,664,108 E Healey St,,AI06-0107,Building,,2007/08/08 05:00:00+00,,,,,,Yes,5264.80584680822,306.906001678567
606,58 E Healey St,432013230016,30,3,665,58 E Healey St, ,AI06-0052,Building,,2007/02/08 06:00:00+00,,,,,,Yes,5484.46808843772,320.664257542298
607,111 E Springfield Ave,462118101014,4, ,666,111 E Springfield Ave,,AI08-0084,Building,,2008/06/06 05:00:00+00,,,,,,,2892.4942590763,218.629348914527
608,107 E Springfield Ave,462118101014,60, ,667,107 E Springfield Ave,,AI08-0084,Building,,2008/06/06 05:00:00+00,,,,,,Yes,23890.4443372223,1694.54081703555
609,310 E Springfield Ave,462107362005,259, ,668,310 E Springfield Ave, ,,Building,,,,,,,,Yes,22330.7087154221,941.632962982186
610,205 Stoughton St,462107358003,12, ,669,Stoughton Apartments,,AI08-0206,Building,,2008/12/31 06:00:00+00,,,,,,Yes,4107.77098777145,307.779914510446
611,203 Stoughton St,462107358002,24, ,670,203 Stoughton St,,AI09-0123,Building,,2010/01/11 06:00:00+00,,,,,,Yes,3823.72327233503,324.73108068672
612,605 E White St,462107386014,30,3,671,605 E White St,The Village,AI09-0034,Complex,,2010/01/12 06:00:00+00,,,,,,Yes,4757.0362964674,384.433616889665
613,302 S Fourth St,462107378001,12,3,672,302 S Fourth St,,AI07-0098,Building,,,,,,,,Yes,3645.43830090743,249.020853141341
614,403 E White St,462107378002,12,3,673,403 E White St,,AI07-0099,Building,,,,,,,,Yes,3711.46296031965,251.300317036168
615,607 E White St,462107386014,18,3,674,607 E White St,The Village,AI09-0034,Complex,,2010/01/12 06:00:00+00,,,,,,Yes,3060.99674454114,277.200878226903
616,601 E White St,462107386014,24,3,675,601 E White St,The Village,AI09-0034,Complex,,2010/01/12 06:00:00+00,,,,,,Yes,3990.49187168953,340.195543299606
617,603 E White St,462107386014,24,3,676,603 E White St,The Village,AI09-0034,Complex,,2010/01/12 06:00:00+00,,,,,,Yes,3969.35795151475,339.489591291728
618,210 E White St,462107356013,12, ,677,210 E White St,,AI06-0033,Building,,2006/05/08 05:00:00+00,,,,,,Yes,4225.73520006131,298.290756642564
619,208 E White St,462107356012,12, ,678,208 E White St,,AI06-0032,Building,,2006/05/08 05:00:00+00,,,,,,Yes,4269.29963036283,296.076567379482
620,303 E Clark St,462107360016,10, ,679,303 E Clark St,,AI08-0144,Building,,2009/02/13 06:00:00+00,,,,,,Yes,3011.72135060775,226.437441969621
621,305 E Clark St,462107360016,10, ,680,305 E Clark St,,AI08-0144,Building,,2009/02/13 06:00:00+00,,,,,,Yes,2976.96766929581,227.510973199848
622,601 E Clark St,462107385017,24, ,681,601 E Clark St,,AI08-0086,Building,,2008/08/22 05:00:00+00,,,,,,Yes,3842.38974211139,326.667957483688
623,603 E Clark St,462107385016,24, ,682,603 E Clark St,,AI08-0088,Building,,2008/05/28 05:00:00+00,,,,,,Yes,3964.47610000763,346.566114367372
624,17 E University Ave,422012479001,119, ,683,Innman Place, ,AI07-0134,Building,,2007/11/13 06:00:00+00,,,,,,Yes,7764.66188166254,540.089648837347
625,407 E University Ave,462107376003,48,4,684,Avenue Court Apartments, ,AI06-0156,Building,,2008/02/29 06:00:00+00,,,,,,Yes,5432.58015922941,390.125411618262
626,306 E Park St,462107311010,12,3,685,306 E Park,Park Street Apartments,AI11-0023,Complex,,,,,,,,Yes,3167.86796877917,246.250409612562
627,302 E Park St,462107311008,12,3,686,302 E Park,Park Street Apartments,,Complex,,,,,,,,Yes,3244.06508379435,248.168919341207
628,413 E University Ave,462107376004 & 462107376005,48,4,687,Avenue Court Apartments,,,Building,,,,,,,,,4921.27204771747,317.946722886874
629,108 W Washington St,422012266010,104,6,689,108 W Washington St,Washington Square,AI09-0152,Complex,,2010/12/15 06:00:00+00,,,,,,Yes,13545.2085242927,664.126687624246
630,407 S State St,432013201010,12, ,690,407 S State St, ,AI09-0050,Building,,2010/03/02 06:00:00+00,,,,,,Yes,2963.09975796051,282.458105149011
631,407 W White St,422012383003,24, ,691,407 W White St, ,AI09-0049,Building,,2010/07/22 05:00:00+00,,,,,,Yes,9398.8021932903,575.575425354213
632,407 S State St,432013201010,6, ,692,407 S State St, ,AI09-0050,Building,,2010/03/02 06:00:00+00,,,,,,Yes,2691.85351417456,237.836145568879
633,2513 A Leeper Ct,462027205029,2, ,693,2513 A Leeper Ct, ,,Building,,,,,,,,,2800.96756686616,256.766010551936
634,2525 B Leeper Dr,462027205035,2, ,694,2525 B Leeper Dr, ,,Building,,,,,,,,,1952.90175365396,190.582390310128
635,2523 A Leeper Dr,462027205034,2, ,695,2523 A Leeper Dr, ,,Building,,,,,,,,,1972.12471246664,190.683538055104
636,2521 B Leeper Dr,462027205033,2, ,696,2521 B Leeper Dr, ,,Building,,,,,,,,,1901.18443594123,189.103345466771
637,2519 A Leeper Dr,462027205032,2, ,697,2519 A Leeper Dr, ,,Building,,,,,,,,,1929.79731773792,188.987881840468
638,2517 A Leeper Dr,462027205031,2, ,698,2517 A Leeper Dr, ,,Building,,,,,,,,,1585.28764549649,164.900552019234
639,2511 A Leeper Ct,462027205028,2, ,699,2511 A Leeper Ct, ,,Building,,,,,,,,,2628.57714613901,232.871192403699
640,2509 B Leeper Ct,462027205027,2, ,700,2509 B Leeper Ct, ,,Building,,,,,,,,,2783.07867703811,256.060389156674
641,2503 Leeper Dr,462027205024,2,2,701,2503 Leeper Dr,,,House,,,,,,,,,2871.48473331071,246.032228733958
642,2504 A Leeper Dr,032027204017,2,2,702,2504 A Leeper Dr, ,,Building,,,,,,,,,2486.07194579061,216.016922173255
643,2502 Myers Ct,032027204028,12,3,703,2502 Myers Ct, ,,Building,,,,,,,,,3594.63883070449,253.669517018749
644,1907 Nancy Ct,462027204016,4, ,704,1907 Nancy Ct, ,AI06-0072,Building,,2006/05/05 05:00:00+00,,,,,,,2475.74705714181,210.920972229839
645,2406 Leeper Dr,032027204010,4,2,705,2406 Leeper Dr,,,Building,,,,,,,,,2524.23254865154,211.339732649894
646,2403 Leeper Dr,462027205020,2,2,706,2403 Leeper Dr,,,House,,,,,,,,,2188.13016685765,205.974379238868
647,1901 Karen Ct,032027204007,12,2,707,1901 Karen Ct,,,Building,,,,,,,,,6398.84578522901,348.825640643974
648,1727 Lincoln Pl,452023251015,8, ,708,Lincoln Road Apts, ,AI07-0044,Building,,2008/01/18 06:00:00+00,,,,,,Yes,3224.62049410028,247.536608666508
649,1725 Robert Dr,452023203011,4, ,709,1725 Robert Dr, ,AI07-0052,Building,,2007/05/22 05:00:00+00,,,,,,,3813.92885279544,363.632654216629
650,2902 Watterson Ct,452022101036,10, ,710,2902 Watterson Ct, ,AI06-0087,Building,,2006/05/17 05:00:00+00,,,,,,Yes,3126.70479808831,235.855657365302
651,1604 Coronado Dr,452024126002,12, ,711,1604 Coronado Dr, ,AI10-0015,Building,,2010/09/10 05:00:00+00,,,,,,Yes,2497.805317645,205.353403793495
652,1418 Lincolnshire Dr,452023126007,5,2,712,1418 Lincolnshire Dr, ,AI07-0002,Building,,2008/06/24 05:00:00+00,,,,,,Yes,2819.08928926327,229.13911091548
653,615 W Kirby Ave,452024126001,3, ,713,615 W Kirby Ave, ,AI07-0009,Building,,2007/01/23 06:00:00+00,,,,,,,2484.68211582895,252.433209712741
657,1510 Grandview Dr,432013380005,12, ,718,1510 Grandview Dr, ,AI08-0201,Building,,2009/08/28 05:00:00+00,,,,,,Yes,3123.89334035534,233.237397795779
658,1402 Grandview Dr,432013379002,8,2,720,1402 Grandview,,AI06-0103,Building,,2007/01/19 06:00:00+00,,,,,,Yes,1633.00096950715,213.65001669316
659,1320 Frederick St,432013454005,8, ,721,1320 Frederick St, ,AI09-0094,Building,,2010/01/19 06:00:00+00,,,,,,Yes,2982.97540900426,228.499058124273
660,1310 Grandview Dr,432013336012,6, ,722,Henri Apts, ,AI07-0133,Building,,2009/09/16 05:00:00+00,,,,,,Yes,1995.08852798163,179.245311008797
661,104 Buena Vista Dr,432013414016,4, ,723,104 Buena Vista Dr, ,AI06-0018,Building,,2006/03/31 05:00:00+00,,,,,,,2669.72531953347,266.567106595175
662,1308 Grandview Dr,432013336011,12, ,724,Hunsinger Apts, ,AI09-0014,Building,,2009/08/26 05:00:00+00,,,,,,Yes,3181.67396834072,236.148219561063
663,302 Buena Vista Dr,432013413010,8, ,725,302 Buena Vista Dr, ,AI06-0062,Building,,2006/06/01 05:00:00+00,,,,,,Yes,5315.25895163618,373.17801966382
664,1807 Sangamon Dr,442015477009,4, ,726,1807 Sangamon Dr, ,,Building,,,,,,,,,3009.18530321284,258.175977947321
665,305 Ells Ave,432013407005,2, ,727,305 Ells Ave, ,,Building,,,,,,,,,1375.56729016547,170.970828756803
666,206 W Charles St,432013255012,6, ,728,206 W Charles St, ,AI06-0077,Building,,2006/06/12 05:00:00+00,,,,,,Yes,4443.78947108557,281.078102876709
667,205 W William St,432013255004,6, ,729,205 W William St, ,AI06-0096,Building,,2006/08/21 05:00:00+00,,,,,,Yes,4412.77360939693,280.528568424487
668,1727 Henry St,432014152002,8, ,730,1727 Henry St, ,AI08-0007,Building,,2010/01/12 06:00:00+00,,,,,,Yes,3766.84007231868,268.002931791644
669,908 Crescent Dr,442015276036,11, ,731,908 Crescent Dr, ,AI08-0029,Building,,,,,,,,Yes,7647.31561853088,484.988482748144
670,1724 Henry St,432014151018,8, ,732,1724 Henry St, ,AI09-0071,Building,,2010/06/08 05:00:00+00,,,,,,Yes,2561.11914727577,203.965827783061
671,711 S Randolph St,432013252034,11,3,734,711 S Randolph St, ,AI06-0043,Building,,2007/01/05 06:00:00+00,,,,,,Yes,2580.48470208972,208.978824557957
672,709 S Randolph St,432013252033,8, ,735,709 S Randolph St, ,AI09-0021,Building,,2009/10/16 05:00:00+00,,,,,,Yes,4038.12437283406,309.81350376308
674,607 S Lynn St,432013132017,3, ,737,607 S Lynn St, ,AI07-0026,Building,,2007/02/16 06:00:00+00,,,,,,,1877.31591791274,175.700110126757
675,608 S State St,432013208007,16, ,738,608 S State St, ,AI09-0138,Building,,2009/12/02 06:00:00+00,,,,,,Yes,6358.16435944098,384.643571825869
677,606 S Prairie St,432013207008,12, ,740,606 S Prairie St, ,AI06-0083,Building,,2006/06/20 05:00:00+00,,,,,,Yes,2242.70289822412,189.546066885992
679,303 W Green St,432013207029,2, ,742,303 W Green St, ,AI08-0178,Building,,2008/09/05 05:00:00+00,,,,,,Yes,2229.4124991574,235.860257802158
680,407 W Green St,432013134004,4, ,743,407 W Green St, ,,Building,,,,,,,,,1883.18604173844,191.252555148699
681,503 W Green St,432013133003,4, ,744,503 W Green St, ,AI06-0044,Building,,2006/06/13 05:00:00+00,,,,,,,1533.89886453468,166.208522042695
682,409 W Green St,432013134003,18, ,745,Lofts On Green Apartments, ,AI06-0157,Building,,2006/09/26 05:00:00+00,,,,,,Yes,3504.41734050894,249.561264782189
683,303 W Green St,432013207029,83, ,746,303 W Green St, ,AI08-0178,Building,,2008/09/05 05:00:00+00,,,,,,Yes,31542.2749116382,1548.13488628739
688,2000 W John St,442015226043,156, ,751,Round Barn Manor, ,AI06-0152,Building,,2006/10/06 05:00:00+00,,,,,,Yes,44328.4361637108,2021.40750879811
689,506 W Green St,432013130015,2,2,753,506 W Green St, ,,Building,,,,,,,,,1496.27900898461,163.916310276155
690,618 W Green St,432013129025,4, ,754,618 W Green St, ,AI07-0162,Building,,2010/08/12 05:00:00+00,,,,,,,2018.36801129063,193.290743534281
691,508 W Green St,432013130014,4, ,755,508 W Green St, ,AI06-0175,Building,,2006/10/30 05:00:00+00,,,,,,,2470.52205704149,216.890941955119
692,512 W Green St,432013130013,27, ,756,512 W Green St, ,AI06-0181,Building,,2006/10/12 05:00:00+00,,,,,,Yes,10027.7808930526,489.541519029474
693,608 W Green St,432013129015,10,1,757,608 W Green St, ,AI09-0144,Building,,2009/10/14 05:00:00+00,,,,,,Yes,6154.65578659436,453.020355750241
694,510 S Elm St,432013131005,10, ,758,510 S Elm St, ,AI08-0133,Building,,2008/12/17 06:00:00+00,,,,,,Yes,5198.24630208729,337.02932939815
695,501 Mitchell Ct,442015105007,4, ,759,501 Mitchell Ct, ,AI09-0105,Building,,2009/09/25 05:00:00+00,,,,,,,2938.91866228286,232.560415752293
696,503 S Elm St,432013130010,5, ,760,503 S Elm St, ,AI07-0021,Building,,2010/03/02 06:00:00+00,,,,,,Yes,1655.9263918142,178.840258867079
697,503 S Lynn St,432013129018,6,3,761,503 S Lynn, ,,Building,,,,,,,,Yes,2874.46155138658,286.199364438888
698,501 S Elm St,432013130009,7, ,762,501 S Elm St, ,AI06-0220,Building,,,,,,,,Yes,3164.17648895034,261.712854249104
699,408 W Healey St,432013128011,3, ,763,408 W Healey St, ,AI07-0040,Building,,2007/08/08 05:00:00+00,,,,,,,1463.97667677864,172.902637043831
700,620 W Healey St,432013126013,6, ,764,620 W Healey St, ,AI07-0003,Building,,2007/05/16 05:00:00+00,,,,,,Yes,2122.93805636539,211.878407613985
701,616 W Healey St,432013126015,10, ,765,616 W Healey St, ,AI06-0016,Building,,2007/04/24 05:00:00+00,,,,,,Yes,2303.39981523803,196.561278729357
702,606 W Healey St,432013126020,10,2,766,606 W Healey,,AI06-0019,Building,,2006/05/08 05:00:00+00,,,,,,Yes,3124.17351483492,232.22265788287
703,618 W Healey St,432013126014,10, ,767,Cu At Home, ,AI06-0227,Building,,2007/06/26 05:00:00+00,,,,,,Yes,2874.0884561536,249.557038211202
704,212 W Healey St,432013202007,15, ,768,212 W Healey St, ,AI06-0143,Building,,2006/07/21 05:00:00+00,,,,,,Yes,7520.80987879634,377.674987274061
705,506 W Healey St,432013127009 & 432013127010,8,2,769,506 W Healey, ,,Building,,,,,,,,Yes,5986.85626261248,433.492338270077
706,1512 W Healey St,432014101026,5, ,770,1512 W Healey St, ,AI06-0038,Building,,2006/04/05 05:00:00+00,,,,,,Yes,2558.96046460182,283.621865811911
707,607 W Springfield Ave,432013126008,12,2,771,607 W Springfield Ave,,AI06-0101,Building,,2006/09/06 05:00:00+00,,,,,,Yes,2597.56944179343,213.810567895895
708,613 W Springfield Ave,432013126005,1, ,772,The Electrum Group Apts, ,AI08-0207,Building,,2009/04/14 05:00:00+00,,,,,,Yes,1597.34812385292,174.3858119605
709,405 W Springfield Ave,432013128004,5, ,773,405 W Springfield Ave, ,AI09-0040,Building,,2009/07/28 05:00:00+00,,,,,,Yes,2834.94526440369,259.983043903178
710,501 W Springfield Ave,432013127006,6, ,774,501 W Springfield Ave, ,AI08-0147,Building,,,,,,,,Yes,1911.37849850098,195.658350338509
711,601 W Springfield Ave,432013126011,11, ,775,601 W Springfield Ave, ,AI10-0054,Building,,2010/06/08 05:00:00+00,,,,,,Yes,4529.03938594304,349.429459224678
712,707 W Springfield Ave,432013102003,2, ,776,707 W Springfield Ave, ,AI07-0007,Building,,2008/03/13 05:00:00+00,,,,,,,1588.73227427215,191.074593406506
713,609 W Springfield Ave,432013126007,10, ,777,609 W Springfield Ave, ,AI06-0085,Building,,2006/06/23 05:00:00+00,,,,,,Yes,3006.88408917465,225.511298826421
714,803 W Springfield Ave,432013101006,14, ,778,803 W Springfield Ave, ,AI06-0176,Building,,2006/09/27 05:00:00+00,,,,,,Yes,2988.71448209901,223.912884157777
715,404 W Springfield Ave,422012383022,3, ,779,404 W Springfield Ave, ,AI06-0011,Building,,2007/03/21 05:00:00+00,,,,,,,1142.64904885185,150.249992036407
716,502 W Springfield Ave,422012379011,6, ,780,502 W Springfield Ave, ,AI10-0073,Building,,2010/09/15 05:00:00+00,,,,,,Yes,2164.64965745418,191.400647059358
717,618 W Springfield Ave,422012359011,4, ,781,618 W Springfield Ave, ,AI07-0036,Building,,2007/10/16 05:00:00+00,,,,,,,2153.62902853194,190.275621799087
718,610 W Springfield Ave,422012359015,3, ,782,610 W Springfield Ave, ,AI06-0028,Building,,2006/05/01 05:00:00+00,,,,,,,1867.0937088624,190.249650925679
719,616 W Springfield Ave,422012359021,4, ,783,616 W Springfield Ave, ,AI07-0041,Building,,2007/10/16 05:00:00+00,,,,,,,2373.10830519056,229.552171210632
720,708 W Springfield Ave,422012355015,6, ,784,316 Wheaton Ave, ,AI08-0155,Building,,,,,,,,Yes,2495.34734773803,222.029853648878
721,311 S Prairie St,422012383016,12, ,785,311 S Prairie St, ,AI07-0008,Building,,2007/03/14 05:00:00+00,,,,,,Yes,2522.81877522041,210.289948067387
722,307 S Prairie St,422012383013,18, ,786,307 S Prairie St, ,AI09-0135,Building,,2010/10/28 05:00:00+00,,,,,,Yes,5380.47235327335,311.901108188643
723,508 W Union St,422012378007,4, ,787,508 W Union St, ,AI06-0002,Building,,2006/09/15 05:00:00+00,,,,,,,1456.53953590295,165.455123359025
724,304 S Country Fair Dr,412010452001,4, ,788,304 S Country Fair Dr, ,,Building,,,,,,,,,7136.34912649716,474.041346675993
725,403 W White St,422012383005,8, ,790,403 W White St, ,AI06-0030,Building,,2006/09/01 05:00:00+00,,,,,,Yes,2345.81164615552,200.294246305417
726,405 W White St,422012383004,3, ,791,405 W White St, ,AI09-0048,Building,,2011/06/30 05:00:00+00,,,,,,,1687.06376631711,190.188961788506
727,615 W White St,422012358004,3, ,792,615 W White St, ,AI09-0027,Building,,2009/07/20 05:00:00+00,,,,,,,2040.61493381058,213.418330236121
728,609 W White St,422012358007,4, ,793,609 W White St, ,AI08-0091,Building,,2008/04/23 05:00:00+00,,,,,,,1518.30451606198,176.099565094998
729,507 W White St,422012378003,8, ,794,507 W White St, ,AI06-0050,Building,,2008/01/23 06:00:00+00,,,,,,Yes,2800.38672743236,244.171895763451
730,611 W White St,422012358006,3, ,795,611 W White St, ,,Building,,,,,,,,,1606.96201934384,176.127007576101
731,605 W White St,422012358009,4, ,796,605 W White St, ,AI08-0198,Building,,2009/09/15 05:00:00+00,,,,,,,1562.38325815432,195.518153158666
732,506 W White St,422012377011,10, ,797,506 W White St, ,AI06-0089,Building,,2006/06/19 05:00:00+00,,,,,,Yes,2973.51410710225,222.477690678441
733,704 W White St,422012352033,4, ,798,704 W White St, ,AI06-0130,Building,,2009/12/09 06:00:00+00,,,,,,,1938.61479183037,208.866151892751
734,508 W White St,422012377010,12, ,799,508 W White St, ,AI06-0041,Building,,2006/06/30 05:00:00+00,,,,,,Yes,2793.65729242945,219.74625861514
735,205 S Lynn St,422012357023,9, ,800,205 S Lynn St, ,AI06-0048,Building,,2006/05/17 05:00:00+00,,,,,,Yes,3462.85740844668,276.817603198146
